Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,Latitudes,Longitudes
1006161,Montpellier,"Montpellier,Languedoc-Roussillon,France",20322,FR,City,Active,45.63462,-0.74457
1006162,Narbonne,"Narbonne,Languedoc-Roussillon,France",20322,FR,City,Active,43.18333,3
1006163,Nebias,"Nebias,Languedoc-Roussillon,France",20322,FR,City,Active,42.89612,2.11529
1006164,Nimes,"Nimes,Languedoc-Roussillon,France",20322,FR,City,Active,43.83333,4.35
1006165,Perpignan,"Perpignan,Languedoc-Roussillon,France",20322,FR,City,Active,42.69764,2.89541
1006166,Prades-sur-Vernazobre,"Prades-sur-Vernazobre,Languedoc-Roussillon,France",20322,FR,City,Active,43.44729,2.98647
1006167,Saint-Clement-de-Riviere,"Saint-Clement-de-Riviere,Languedoc-Roussillon,France",20322,FR,City,Active,43.68333,3.83333
1006168,Saint-Christol-les-Ales,"Saint-Christol-les-Ales,Languedoc-Roussillon,France",20322,FR,City,Active,44.08256,4.07506
1006169,Villeneuve-les-Avignon,"Villeneuve-les-Avignon,Languedoc-Roussillon,France",20322,FR,City,Active,43.9684,4.7963
1006170,Brive-la-Gaillarde,"Brive-la-Gaillarde,Limousin,France",20323,FR,City,Active,45.15,1.53333
1006171,Limoges,"Limoges,Limousin,France",20323,FR,City,Active,48.62801,2.66553
1006172,Tulle,"Tulle,Limousin,France",20323,FR,City,Active,45.26667,1.76667
1006173,Ussel,"Ussel,Limousin,France",20323,FR,City,Active,45.07991,2.93658
1006174,Amneville,"Amneville,Lorraine,France",20324,FR,City,Active,49.2575,6.14203
1006175,Arches,"Arches,Lorraine,France",20324,FR,City,Active,48.11856,6.52806
1006176,Yutz,"Yutz,Lorraine,France",20324,FR,City,Active,49.35571,6.1926
1006177,Bitche,"Bitche,Lorraine,France",20324,FR,City,Active,49.05009,7.42672
1006178,Bruyeres,"Bruyeres,Lorraine,France",20324,FR,City,Active,48.20709,6.71845
1006179,Eloyes,"Eloyes,Lorraine,France",20324,FR,City,Active,48.09793,6.60653
1006180,Etival-Clairefontaine,"Etival-Clairefontaine,Lorraine,France",20324,FR,City,Active,48.36519,6.86118
1006181,Florange,"Florange,Lorraine,France",20324,FR,City,Active,49.32373,6.1212
1006182,Forbach,"Forbach,Lorraine,France",20324,FR,City,Active,49.18333,6.9
1006183,Freyming-Merlebach,"Freyming-Merlebach,Lorraine,France",20324,FR,City,Active,49.15,6.78333
1006184,Hadol,"Hadol,Lorraine,France",20324,FR,City,Active,48.08983,6.47662
1006185,Hambach,"Hambach,Lorraine,France",20324,FR,City,Active,49.06263,7.04246
1006186,Heillecourt,"Heillecourt,Lorraine,France",20324,FR,City,Active,48.65854,6.20711
1006187,Laxou,"Laxou,Lorraine,France",20324,FR,City,Active,48.68315,6.14799
1006188,Ludres,"Ludres,Lorraine,France",20324,FR,City,Active,48.62181,6.16183
1006189,Malzeville,"Malzeville,Lorraine,France",20324,FR,City,Active,48.71181,6.18176
1006190,Maxeville,"Maxeville,Lorraine,France",20324,FR,City,Active,48.70816,6.1696
1006191,Metz,"Metz,Lorraine,France",20324,FR,City,Active,45.93406,6.10826
1006192,Mirecourt,"Mirecourt,Lorraine,France",20324,FR,City,Active,48.30089,6.13282
1006193,Nancy,"Nancy,Lorraine,France",20324,FR,City,Active,46.04325,6.57864
1006194,Phalsbourg,"Phalsbourg,Lorraine,France",20324,FR,City,Active,48.76752,7.25695
1006195,Sarralbe,"Sarralbe,Lorraine,France",20324,FR,City,Active,48.99858,7.03074
1006196,Saulny,"Saulny,Lorraine,France",20324,FR,City,Active,49.15835,6.10498
1006197,Saint-Die-des-Vosges,"Saint-Die-des-Vosges,Lorraine,France",20324,FR,City,Active,48.28417,6.94917
1006198,Vandoeuvre-les-Nancy,"Vandoeuvre-les-Nancy,Lorraine,France",20324,FR,City,Active,48.65,6.18333
1006199,Albi,"Albi,Midi-Pyrenees,France",20325,FR,City,Active,48.35546,7.31745
1006200,Auch,"Auch,Midi-Pyrenees,France",20325,FR,City,Active,43.65,0.58333
1006201,Blagnac,"Blagnac,Midi-Pyrenees,France",20325,FR,City,Active,43.63276,1.39399
1006202,Cahors,"Cahors,Midi-Pyrenees,France",20325,FR,City,Active,44.4491,1.43663
1006203,Castres,"Castres,Midi-Pyrenees,France",20325,FR,City,Active,49.80361,3.23909
1006204,Cazeres,"Cazeres,Midi-Pyrenees,France",20325,FR,City,Active,43.2071,1.08633
1006205,Colomiers,"Colomiers,Midi-Pyrenees,France",20325,FR,City,Active,43.61058,1.33467
1006206,Foix,"Foix,Midi-Pyrenees,France",20325,FR,City,Active,45.28333,1.01667
1006207,Gimont,"Gimont,Midi-Pyrenees,France",20325,FR,City,Active,43.62627,0.87655
1006208,Gramat,"Gramat,Midi-Pyrenees,France",20325,FR,City,Active,44.78075,1.71957
1006209,Labege,"Labege,Midi-Pyrenees,France",20325,FR,City,Active,43.53039,1.53596
1006210,Le Montat,"Le Montat,Midi-Pyrenees,France",20325,FR,City,Active,44.38006,1.44903
1006211,Le Port,"Le Port,Midi-Pyrenees,France",20325,FR,City,Active,42.86617,1.37429
1006212,Montauban,"Montauban,Midi-Pyrenees,France",20325,FR,City,Active,47.85892,5.2643
1006213,Portet-sur-Garonne,"Portet-sur-Garonne,Midi-Pyrenees,France",20325,FR,City,Active,43.52333,1.40651
1006214,Ramonville-Saint-Agne,"Ramonville-Saint-Agne,Midi-Pyrenees,France",20325,FR,City,Active,43.54618,1.47491
1006215,Rodez,"Rodez,Midi-Pyrenees,France",20325,FR,City,Active,44.35258,2.57338
1006216,Saint-Sernin-sur-Rance,"Saint-Sernin-sur-Rance,Midi-Pyrenees,France",20325,FR,City,Active,43.88519,2.605
1006217,Tarascon-sur-Ariege,"Tarascon-sur-Ariege,Midi-Pyrenees,France",20325,FR,City,Active,42.84545,1.60332
1006218,Tarbes,"Tarbes,Midi-Pyrenees,France",20325,FR,City,Active,43.23333,0.08333
1006219,Toulouse,"Toulouse,Midi-Pyrenees,France",20325,FR,City,Active,46.82224,5.58683
1006220,Armentieres,"Armentieres,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.68568,2.88214
1006221,Arques,"Arques,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.73375,2.30237
1006222,Arras,"Arras,Nord-Pas-de-Calais,France",20326,FR,City,Active,42.98333,-0.13333
1006223,Avion,"Avion,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.41038,2.83053
1006224,Berck,"Berck,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.4,1.6
1006225,Boulogne-sur-Mer,"Boulogne-sur-Mer,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.71667,1.61667
1006226,Brebieres,"Brebieres,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.33333,3.01667
1006227,Calais,"Calais,Nord-Pas-de-Calais,France",20326,FR,City,Active,44.97814,0.98308
1006228,Cambrai,"Cambrai,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.16667,3.23333
1006229,Carvin,"Carvin,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.49235,2.95815
1006230,Douai,"Douai,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.36667,3.06667
1006231,Dunkirk,"Dunkirk,Nord-Pas-de-Calais,France",20326,FR,City,Active,51.03297,2.377
1006232,Hem,"Hem,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.65256,3.18681
1006233,La Madeleine,"La Madeleine,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.64603,3.07585
1006234,Lens,"Lens,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.43302,2.82791
1006235,Lille,"Lille,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.63297,3.05858
1006236,Marcq-en-Baroeul,"Marcq-en-Baroeul,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.66667,3.08333
1006237,Maubeuge,"Maubeuge,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.27875,3.97267
1006238,Grand-Fort-Philippe,"Grand-Fort-Philippe,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.99961,2.10784
1006239,Roubaix,"Roubaix,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.69421,3.17456
1006240,Saint-Amand-les-Eaux,"Saint-Amand-les-Eaux,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.44718,3.43076
1006241,Sars-et-Rosieres,"Sars-et-Rosieres,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.44453,3.33207
1006242,Seclin,"Seclin,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.54873,3.02731
1006243,Saint-Laurent-Blangy,"Saint-Laurent-Blangy,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.29446,2.80698
1006244,Tourcoing,"Tourcoing,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.72391,3.16117
1006245,Valenciennes,"Valenciennes,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.35,3.53333
1006246,Villeneuve-d'Ascq,"Villeneuve-d'Ascq,Nord-Pas-de-Calais,France",20326,FR,City,Active,50.61669,3.16664
1006247,Alencon,"Alencon,Lower Normandy,France",20327,FR,City,Active,48.43333,0.08333
1006248,Argentan,"Argentan,Lower Normandy,France",20327,FR,City,Active,48.75,-0.01667
1006249,Caen,"Caen,Lower Normandy,France",20327,FR,City,Active,49.18585,-0.35912
1006250,Cherbourg,"Cherbourg,Lower Normandy,France",20327,FR,City,Active,49.63984,-1.61636
1006251,Granville,"Granville,Lower Normandy,France",20327,FR,City,Active,48.83792,-1.59714
1006252,Herouville-Saint-Clair,"Herouville-Saint-Clair,Lower Normandy,France",20327,FR,City,Active,49.21088,-0.30653
1006253,Mondeville,"Mondeville,Lower Normandy,France",20327,FR,City,Active,49.17497,-0.32238
1006254,Pont-l'Eveque,"Pont-l'Eveque,Lower Normandy,France",20327,FR,City,Active,49.28912,0.19161
1006255,Ranes,"Ranes,Lower Normandy,France",20327,FR,City,Active,48.64051,-0.21076
1006256,Saint-Lo,"Saint-Lo,Lower Normandy,France",20327,FR,City,Active,49.33333,-1.66667
1006257,Bois-Guillaume,"Bois-Guillaume,Upper Normandy,France",20328,FR,City,Active,49.4602,1.12219
1006258,Darnetal,"Darnetal,Upper Normandy,France",20328,FR,City,Active,49.44533,1.15144
1006259,Evreux,"Evreux,Upper Normandy,France",20328,FR,City,Active,49.02414,1.15082
1006260,Fecamp,"Fecamp,Upper Normandy,France",20328,FR,City,Active,49.75787,0.37457
1006261,Franqueville,"Franqueville,Upper Normandy,France",20328,FR,City,Active,49.80997,3.80977
1006262,Le Havre,"Le Havre,Upper Normandy,France",20328,FR,City,Active,49.51503,-1.28761
1006263,Le Petit-Quevilly,"Le Petit-Quevilly,Upper Normandy,France",20328,FR,City,Active,49.41338,1.06155
1006264,Le Vaudreuil,"Le Vaudreuil,Upper Normandy,France",20328,FR,City,Active,49.25407,1.2096
1006265,Mont-Saint-Aignan,"Mont-Saint-Aignan,Upper Normandy,France",20328,FR,City,Active,49.46307,1.09364
1006266,Octeville-sur-Mer,"Octeville-sur-Mer,Upper Normandy,France",20328,FR,City,Active,49.55496,0.1166
1006267,Pont-Audemer,"Pont-Audemer,Upper Normandy,France",20328,FR,City,Active,49.35,0.51667
1006268,Rouen,"Rouen,Upper Normandy,France",20328,FR,City,Active,49.44313,1.09932
1006269,Sotteville-sous-le-Val,"Sotteville-sous-le-Val,Upper Normandy,France",20328,FR,City,Active,49.31906,1.12387
1006270,Saint-Romain-de-Colbosc,"Saint-Romain-de-Colbosc,Upper Normandy,France",20328,FR,City,Active,49.53093,0.35719
1006271,Angers,"Angers,Pays de la Loire,France",20329,FR,City,Active,47.46667,-0.55
1006272,Le Vieil-Bauge,"Le Vieil-Bauge,Pays de la Loire,France",20329,FR,Neighborhood,Active,"",""
1006273,Carquefou,"Carquefou,Pays de la Loire,France",20329,FR,City,Active,47.29822,-1.49024
1006274,Chateau-Gontier,"Chateau-Gontier,Pays de la Loire,France",20329,FR,City,Active,47.82861,-0.70278
1006275,Cholet,"Cholet,Pays de la Loire,France",20329,FR,City,Active,47.05889,-0.87972
1006276,Craon,"Craon,Pays de la Loire,France",20329,FR,City,Active,47.84687,-0.94929
1006277,La Fleche,"La Fleche,Pays de la Loire,France",20329,FR,City,Active,48.41756,0.98782
1006278,La Roche-sur-Yon,"La Roche-sur-Yon,Pays de la Loire,France",20329,FR,City,Active,46.66667,-1.43333
1006279,Laval,"Laval,Pays de la Loire,France",20329,FR,City,Active,45.25306,5.93156
1006280,Le Mans,"Le Mans,Pays de la Loire,France",20329,FR,City,Active,48,0.2
1006281,Lezigne,"Lezigne,Pays de la Loire,France",20329,FR,City,Active,47.63635,-0.2963
1006282,Louverne,"Louverne,Pays de la Loire,France",20329,FR,City,Active,48.12178,-0.71721
1006283,Mazeuil,"Mazeuil,Poitou-Charentes,France",20331,FR,City,Active,46.7878,0.08382
1006284,Montsurs,"Montsurs,Pays de la Loire,France",20329,FR,City,Active,48.13604,-0.55413
1006285,Nantes,"Nantes,Pays de la Loire,France",20329,FR,City,Active,44.93333,5.81667
1006286,Orvault,"Orvault,Pays de la Loire,France",20329,FR,City,Active,47.27095,-1.6219
1006287,Reaumur,"Reaumur,Pays de la Loire,France",20329,FR,City,Active,46.71964,-0.80369
1006288,Reze,"Reze,Pays de la Loire,France",20329,FR,City,Active,47.18144,-1.54965
1006289,Saint-Barthelemy-d'Anjou,"Saint-Barthelemy-d'Anjou,Pays de la Loire,France",20329,FR,City,Active,47.47062,-0.4915
1006290,Savennieres,"Savennieres,Pays de la Loire,France",20329,FR,City,Active,47.38225,-0.65708
1006291,Sille-le-Guillaume,"Sille-le-Guillaume,Pays de la Loire,France",20329,FR,City,Active,48.18266,-0.12642
1006292,Saint-Herblain,"Saint-Herblain,Pays de la Loire,France",20329,FR,City,Active,47.21765,-1.64841
1006293,Saint-Nazaire,"Saint-Nazaire,Pays de la Loire,France",20329,FR,City,Active,42.6679,2.99168
1006294,Sainte-Flaive-des-Loups,"Sainte-Flaive-des-Loups,Pays de la Loire,France",20329,FR,City,Active,46.61303,-1.58082
1006295,Albert,"Albert,Picardy,France",20330,FR,City,Active,50.00091,2.65096
1006296,Amiens,"Amiens,Picardy,France",20330,FR,City,Active,49.9,2.3
1006297,Beauvais,"Beauvais,Picardy,France",20330,FR,City,Active,45.86346,1.19859
1006298,Chantilly,"Chantilly,Picardy,France",20330,FR,City,Active,49.19461,2.47124
1006299,Chateau-Thierry,"Chateau-Thierry,Picardy,France",20330,FR,City,Active,49.05,3.4
1006300,Clermont,"Clermont,Picardy,France",20330,FR,City,Active,45.97229,5.90836
1006301,Compiegne,"Compiegne,Picardy,France",20330,FR,City,Active,49.41794,2.82606
1006302,Gouvieux,"Gouvieux,Picardy,France",20330,FR,City,Active,49.18705,2.41439
1006303,Grandvilliers,"Grandvilliers,Picardy,France",20330,FR,City,Active,49.66547,1.94088
1006304,Laon,"Laon,Picardy,France",20330,FR,City,Active,49.56667,3.61667
1006305,Montataire,"Montataire,Picardy,France",20330,FR,City,Active,49.259,2.43777
1006306,Peronne,"Peronne,Picardy,France",20330,FR,City,Active,46.43865,4.81017
1006307,Sailly-Flibeaucourt,"Sailly-Flibeaucourt,Picardy,France",20330,FR,City,Active,50.18419,1.7718
1006308,Senlis,"Senlis,Picardy,France",20330,FR,City,Active,50.53302,2.153
1006309,Soissons,"Soissons,Picardy,France",20330,FR,City,Active,47.25848,5.45537
1006310,Saint-Quentin,"Saint-Quentin,Picardy,France",20330,FR,City,Active,47.2913,-0.91191
1006311,Villiers-Saint-Denis,"Villiers-Saint-Denis,Picardy,France",20330,FR,City,Active,49,3.26667
1006312,Angouleme,"Angouleme,Poitou-Charentes,France",20331,FR,City,Active,45.65,0.15
1006313,Bressuire,"Bressuire,Poitou-Charentes,France",20331,FR,City,Active,46.85,-0.48333
1006314,Chasseneuil-du-Poitou,"Chasseneuil-du-Poitou,Poitou-Charentes,France",20331,FR,City,Active,46.65112,0.37329
1006315,Gensac-la-Pallue,"Gensac-la-Pallue,Poitou-Charentes,France",20331,FR,City,Active,45.65,-0.25
1006316,La Couronne,"La Couronne,Poitou-Charentes,France",20331,FR,City,Active,43.33761,5.05333
1006317,La Rochelle,"La Rochelle,Poitou-Charentes,France",20331,FR,City,Active,47.74803,5.73296
1006318,Lusignan,"Lusignan,Poitou-Charentes,France",20331,FR,City,Active,46.43598,0.1262
1006319,Niort,"Niort,Poitou-Charentes,France",20331,FR,City,Active,42.80129,2.00247
1006320,Parthenay,"Parthenay,Poitou-Charentes,France",20331,FR,City,Active,48.19181,-1.82905
1006321,Poitiers,"Poitiers,Poitou-Charentes,France",20331,FR,City,Active,46.58333,0.33333
1006322,Rochefort,"Rochefort,Poitou-Charentes,France",20331,FR,City,Active,45.58234,5.7217
1006323,Saintes,"Saintes,Poitou-Charentes,France",20331,FR,City,Active,45.75,-0.63333
1006324,Surgeres,"Surgeres,Poitou-Charentes,France",20331,FR,City,Active,46.1082,-0.75148
1006325,Trizay,"Trizay,Poitou-Charentes,France",20331,FR,City,Active,45.88276,-0.89698
1006326,Vouille,"Vouille,Poitou-Charentes,France",20331,FR,City,Active,46.64011,0.16778
1006327,Aix-en-Provence,"Aix-en-Provence,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.5283,5.44973
1006328,Antibes,"Antibes,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.56241,7.12777
1006329,Arles,"Arles,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,42.45654,2.63457
1006330,Aubagne,"Aubagne,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.29276,5.57067
1006331,Avignon,"Avignon,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.94834,4.80892
1006332,Bagnols-en-Foret,"Bagnols-en-Foret,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.53666,6.7019
1006333,Biot,"Biot,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.62723,7.09645
1006334,Bras,"Bras,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.47183,5.95672
1006335,Cannes,"Cannes,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.55135,7.01275
1006336,Caumont-sur-Durance,"Caumont-sur-Durance,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.89356,4.94745
1006337,Cavaillon,"Cavaillon,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.83125,5.03586
1006338,Digne,"Digne,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,44.09252,6.23199
1006339,Draguignan,"Draguignan,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.53333,6.46667
1006340,Eguilles,"Eguilles,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.56867,5.35575
1006341,Fos-sur-Mer,"Fos-sur-Mer,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.43774,4.94457
1006342,Gardanne,"Gardanne,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.45491,5.46913
1006343,Grasse,"Grasse,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.66667,6.91667
1006344,Hyeres,"Hyeres,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.11954,6.13897
1006345,Istres,"Istres,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.51667,4.98333
1006346,La Couronne,"La Couronne,Provence-Alpes-Cote d'Azur,France",20332,FR,Neighborhood,Active,"",""
1006347,La Garde,"La Garde,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.12277,6.00745
1006348,La Gaude,"La Gaude,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.72235,7.15083
1006349,La Penne-sur-Huveaune,"La Penne-sur-Huveaune,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.28208,5.51642
1006350,La Seyne-sur-Mer,"La Seyne-sur-Mer,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.09818,5.88472
1006351,La Tour,"La Tour,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,46.13448,6.42933
1006352,La Valette-du-Var,"La Valette-du-Var,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.13741,5.98314
1006353,Le Cannet,"Le Cannet,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.57662,7.01912
1006354,Le Thoronet,"Le Thoronet,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.45257,6.30343
1006355,Lorgues,"Lorgues,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.49361,6.3611
1006356,Marseille,"Marseille,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,49.57578,1.95491
1006357,Montfavet,"Montfavet,Provence-Alpes-Cote d'Azur,France",20332,FR,Neighborhood,Active,"",""
1006358,Mougins,"Mougins,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.59873,7.00434
1006359,Nice,"Nice,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.70313,7.26608
1006360,Port-de-Bouc,"Port-de-Bouc,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.40657,4.9809
1006361,Puget-sur-Argens,"Puget-sur-Argens,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.45,6.68333
1006362,Plateau de Puyricard,"Plateau de Puyricard,Provence-Alpes-Cote d'Azur,France",20332,FR,Neighborhood,Active,"",""
1006363,Roquebrune-sur-Argens,"Roquebrune-sur-Argens,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.43333,6.63333
1006364,Sophia Antipolis,"Sophia Antipolis,France",2250,FR,Neighborhood,Active,"",""
1006365,Saint-Raphael,"Saint-Raphael,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.42332,6.7735
1006366,St-Laurent-du-Var,"St-Laurent-du-Var,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,"",""
1006367,Toulon,"Toulon,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,46.49233,0.64056
1006368,Valbonne,"Valbonne,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.63292,6.99911
1006369,Vallauris,"Vallauris,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.57803,7.05451
1006370,Vedene,"Vedene,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.97744,4.90428
1006371,Villefranche-sur-Mer,"Villefranche-sur-Mer,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.7047,7.30776
1006372,Villeneuve-Loubet,"Villeneuve-Loubet,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.66663,7.1204
1006373,Vitrolles,"Vitrolles,Provence-Alpes-Cote d'Azur,France",20332,FR,City,Active,43.46,5.24861
1006374,Annecy,"Annecy,Rhone-Alpes,France",20333,FR,City,Active,45.9,6.11667
1006375,Annecy-le-Vieux,"Annecy-le-Vieux,Rhone-Alpes,France",20333,FR,City,Active,45.91972,6.14393
1006376,Archamps,"Archamps,Rhone-Alpes,France",20333,FR,City,Active,46.13651,6.13287
1006377,Barberaz,"Barberaz,Rhone-Alpes,France",20333,FR,City,Active,45.55,5.93333
